OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GSAT0211 (GALILEO 14),2016-030A,2026-06-05T15:37:56.898336,1.70474112,.0002678,55.0990,222.0126,329.1455,30.9257,0,U,41549,999,6247,0,.41E-6,0
GSAT0210 (GALILEO 13),2016-030B,2026-06-04T17:39:04.366080,1.70474170,.0003015,55.0978,222.0357,229.1415,130.9222,0,U,41550,999,6245,0,.41E-6,0
BEIDOU-2 G7 (C03),2016-037A,2026-06-05T20:53:09.733056,1.00270846,.0007356,1.6918,69.2228,1.0938,247.8337,0,U,41586,999,677,0,-.341E-5,0
EUTELSAT 117 WEST B (WAAS/PRN 131),2016-038B,2026-06-05T14:40:18.257952,1.00270561,.0000223,0.0104,144.4859,204.6600,7.9647,0,U,41589,999,3654,0,.1E-7,0
GSAT0207 (GALILEO 15),2016-069A,2026-06-05T14:24:23.945760,1.70473771,.0005484,55.4919,101.4068,326.6473,33.2866,0,U,41859,999,5920,0,.19E-6,0
GSAT0212 (GALILEO 16),2016-069B,2026-06-03T02:34:35.573088,1.70474020,.00046934,55.4882,101.4709,352.8898,7.0579,0,U,41860,999,5941,0,.6E-7,0
GSAT0213 (GALILEO 17),2016-069C,2026-06-05T05:37:31.460160,1.70474348,.0005209,55.4909,101.4200,311.1245,48.7972,0,U,41861,999,5931,0,.17E-6,0
GSAT0214 (GALILEO 18),2016-069D,2026-06-04T04:58:39.585504,1.70474030,.00043281,55.4897,101.4409,318.0236,41.9042,0,U,41862,999,5942,0,.12E-6,0
SES-15 (WAAS/PRN 133),2017-026A,2026-06-05T18:02:13.765344,1.00269908,.0000662,0.0202,329.6489,95.2931,330.6423,0,U,42709,999,731,0,.72E-6,0
QZS-2 (QZSS/PRN 194),2017-028A,2026-06-05T12:36:28.613952,1.00287038,.0760589,39.4451,243.3264,269.1343,71.7999,0,U,42738,999,750,0,-.153E-5,0
QZS-3 (QZSS/PRN 199),2017-048A,2026-06-05T19:15:18.453888,1.00271415,.0002829,0.0592,191.2908,252.8911,225.9129,0,U,42917,999,3214,0,-.335E-5,0
COSMOS 2522 (752),2017-055A,2026-06-02T02:33:39.225600,2.13102000,.00105132,64.0774,192.3978,239.6203,120.3566,0,U,42939,999,6765,0,.7E-6,0
QZS-4 (QZSS/PRN 195),2017-062A,2026-06-04T08:56:23.188704,1.00255482,.074483,40.1160,343.6465,271.5298,269.7386,0,U,42965,999,3167,0,-.321E-5,0
BEIDOU-3 M1 (C19),2017-069A,2026-06-05T07:40:48.214272,1.86231618,.0010811,56.6820,63.4758,323.5949,36.3588,0,U,43001,999,5838,0,-.38E-6,0
BEIDOU-3 M2 (C20),2017-069B,2026-06-05T06:12:33.350112,1.86231067,.0009405,56.6818,63.5130,347.9900,12.0146,0,U,43002,999,5837,0,-.38E-6,0
GSAT0215 (GALILEO 19),2017-079A,2026-06-05T06:48:55.141056,1.70474505,.0003193,55.0765,221.8347,260.5269,99.5253,0,U,43055,999,5278,0,.41E-6,0
GSAT0216 (GALILEO 20),2017-079B,2026-06-04T09:38:50.502624,1.70474899,.00041628,55.0770,221.8588,276.7209,83.3228,0,U,43056,999,5278,0,.41E-6,0
GSAT0217 (GALILEO 21),2017-079C,2026-06-05T05:01:26.932800,1.70474543,.0003552,55.0745,221.8343,289.0244,71.0257,0,U,43057,999,5278,0,.41E-6,0
GSAT0218 (GALILEO 22),2017-079D,2026-06-04T20:13:40.751328,1.70474845,.0004007,55.0752,221.8422,273.6920,86.3519,0,U,43058,999,5280,0,.41E-6,0
BEIDOU-3 M7 (C27),2018-003A,2026-06-05T12:53:50.997984,1.86228463,.0005055,54.3388,302.7211,90.7747,269.2724,0,U,43107,999,5713,0,-.56E-6,0
BEIDOU-3 M8 (C28),2018-003B,2026-06-04T22:41:21.932736,1.86231411,.0002322,54.3323,302.7237,267.2927,92.6681,0,U,43108,999,5713,0,-.58E-6,0
BEIDOU-3 M4 (C22),2018-018A,2026-06-05T09:19:07.699584,1.86231503,.0007631,56.6406,63.5380,14.1827,345.8659,0,U,43207,999,5652,0,-.38E-6,0
BEIDOU-3 M3 (C21),2018-018B,2026-06-04T22:01:37.914816,1.86231395,.00089929,56.6402,63.5572,337.7368,22.2504,0,U,43208,999,5651,0,-.39E-6,0
BEIDOU-3 M9 (C29),2018-029A,2026-06-05T03:15:11.757600,1.86228436,.000084,54.2057,300.3710,140.8471,219.1477,0,U,43245,999,5567,0,-.56E-6,0
BEIDOU-3 M10 (C30),2018-029B,2026-06-05T01:40:45.655104,1.86229565,.0004139,54.2026,300.3989,39.5125,320.5060,0,U,43246,999,5565,0,-.56E-6,0
IRNSS-1I,2018-035A,2026-06-03T20:42:40.244256,1.00268957,.0018238,28.7232,74.4103,238.1364,305.5602,0,U,43286,999,2994,0,.83E-6,0
COSMOS 2527 (756),2018-053A,2026-06-03T11:25:32.579328,2.13102282,.00073854,65.5707,74.3639,242.6026,117.3366,0,U,43508,999,6198,0,-.13E-6,0
BEIDOU-2 IGSO-7 (C16),2018-057A,2026-06-05T21:08:10.822848,1.00255021,.0104656,55.1930,163.1562,237.9298,281.0648,0,U,43539,999,2901,0,.5E-7,0
GSAT0221 (GALILEO 25),2018-060A,2026-06-04T17:55:17.745024,1.70476097,.00027803,57.1754,342.1162,310.8178,49.1700,0,U,43564,999,4895,0,-.7E-6,0
GSAT0222 (GALILEO 26),2018-060B,2026-06-05T13:16:15.388896,1.70475837,.0001826,57.1805,342.0983,256.8632,103.1289,0,U,43565,999,4901,0,-.67E-6,0
GSAT0219 (GALILEO 23),2018-060C,2026-06-04T00:20:19.120416,1.70476084,.00023501,57.1765,342.1411,331.7106,28.2884,0,U,43566,999,4896,0,-.72E-6,0
GSAT0220 (GALILEO 24),2018-060D,2026-06-05T09:47:53.384064,1.70476048,.000233,57.1764,342.1042,321.7709,38.2250,0,U,43567,999,4897,0,-.68E-6,0
BEIDOU-3 M5 (C23),2018-062A,2026-06-05T07:03:29.863296,1.86228902,.0005508,54.0850,182.7082,289.5466,70.4498,0,U,43581,999,5341,0,.76E-6,0
BEIDOU-3 M6 (C24),2018-062B,2026-06-05T03:46:49.069632,1.86228010,.0004838,54.0845,182.7022,12.0882,347.9796,0,U,43582,999,5341,0,.75E-6,0
BEIDOU-3 M12 (C26),2018-067A,2026-06-05T02:18:06.774336,1.86227933,.00078029,54.1794,181.4501,30.5726,329.5272,0,U,43602,999,5289,0,.75E-6,0
BEIDOU-3 M11 (C25),2018-067B,2026-06-05T05:32:33.210816,1.86227380,.00044885,54.1770,181.4093,14.1662,345.9003,0,U,43603,999,5292,0,.77E-6,0
BEIDOU-3 M13 (C32),2018-072A,2026-06-05T04:27:38.188224,1.86231577,.0007707,56.6148,63.0554,325.9899,33.9882,0,U,43622,999,5243,0,-.39E-6,0
BEIDOU-3 M14 (C33),2018-072B,2026-06-05T01:13:53.097600,1.86231360,.0006242,56.6159,63.0546,357.9407,2.0840,0,U,43623,999,5242,0,-.4E-6,0
BEIDOU-3 M16 (C35),2018-078A,2026-06-04T16:04:35.040000,1.86232405,.00074205,54.1020,300.4249,40.6792,319.3633,0,U,43647,999,5192,0,-.57E-6,0
BEIDOU-3 M15 (C34),2018-078B,2026-06-01T13:51:31.248864,1.86232507,.00045363,54.1007,300.5335,56.3394,303.6792,0,U,43648,999,5188,0,-.74E-6,0
BEIDOU-3 G1 (C59),2018-085A,2026-06-05T19:24:40.059072,1.00272020,.0008572,2.8392,97.6932,345.9658,261.7280,0,U,43683,999,2794,0,-.96E-6,0
COSMOS 2529 (757),2018-086A,2026-06-05T10:47:34.950912,2.13102149,.0011692,64.2941,192.9908,256.2309,103.7093,0,U,43687,999,5903,0,.7E-6,0
