OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
QIANFAN-224,2026-155F,2026-07-28T21:17:29.124960,14.20223059,.00311335,89.0042,59.3974,177.5784,182.5563,0,U,69853,999,332,.88559707E-4,.204E-5,0
QIANFAN-225,2026-155G,2026-07-28T21:21:08.784864,14.19335144,.00305,89.0054,59.4002,176.8539,183.2849,0,U,69854,999,332,.82064236E-4,.187E-5,0
QIANFAN-226,2026-155H,2026-07-28T21:16:14.424384,14.19639433,.00312671,89.0054,59.3997,177.2100,182.9270,0,U,69855,999,332,.82376857E-4,.189E-5,0
QIANFAN-227,2026-155J,2026-07-28T22:47:12.400512,14.19931213,.00312071,89.0054,59.3908,176.5474,183.5938,0,U,69856,999,333,.77174066E-4,.179E-5,0
QIANFAN-228,2026-155K,2026-07-28T22:42:19.715328,14.20224969,.00310145,89.0055,59.3904,176.9636,183.1748,0,U,69857,999,333,.70387805E-4,.165E-5,0
QIANFAN-229,2026-155L,2026-07-28T20:38:37.399776,14.21823218,.00308446,89.0053,59.3957,176.5383,183.6028,0,U,69858,999,332,.78987798E-4,.189E-5,0
QIANFAN-230,2026-155M,2026-07-28T21:55:48.579744,14.17866648,.00302204,89.0049,59.4028,177.4493,182.6856,0,U,69859,999,332,.81623078E-4,.182E-5,0
QIANFAN-231,2026-155N,2026-07-28T22:07:32.769984,14.23687819,.0032125,89.0056,59.3871,175.8964,184.2498,0,U,69860,999,333,.82939524E-4,.205E-5,0
QIANFAN-232,2026-155P,2026-07-28T22:02:05.307072,14.23945278,.00313147,89.0053,59.3858,177.2168,182.9204,0,U,69861,999,333,.76967891E-4,.192E-5,0
QIANFAN-233,2026-155Q,2026-07-28T22:00:34.532640,14.23736238,.00312614,89.0055,59.3861,176.8390,183.3006,0,U,69862,999,333,.78189559E-4,.194E-5,0
QIANFAN-234,2026-155R,2026-07-28T21:52:37.875072,14.24416979,.00312608,89.0056,59.3853,175.6248,184.5225,0,U,69863,999,333,.80887743E-4,.203E-5,0
QIANFAN-235,2026-155S,2026-07-28T21:34:16.493664,14.26769384,.00319249,89.0055,59.3833,177.3530,182.7839,0,U,69864,999,333,.81512294E-4,.213E-5,0
QIANFAN-236,2026-155T,2026-07-28T20:39:20.476224,14.21106296,.00303954,89.0056,59.3963,176.9756,183.1625,0,U,69865,999,332,.82812681E-4,.195E-5,0
QIANFAN-237,2026-155U,2026-07-28T21:52:41.515104,14.24435219,.00315583,89.0055,59.3852,176.8753,183.2643,0,U,69866,999,332,.80994032E-4,.203E-5,0
QIANFAN-238,2026-155V,2026-07-28T21:34:11.402112,14.26742413,.00319552,89.0055,59.3833,177.1074,183.0311,0,U,69867,999,333,.83852751E-4,.219E-5,0
CZ-8A R/B,2026-155W,2026-07-28T21:34:10.507872,14.48279400,.01060286,88.9645,59.2142,58.2866,302.8623,0,U,69868,999,337,.10315203E-3,.432E-5,0
CAS500-4,2026-156A,2026-07-28T16:55:47.458560,13.99858447,.00121814,98.9929,109.5525,161.1728,198.9889,0,U,69869,999,299,.24537516E-4,-.8E-7,0
ICEYE-X79,2026-156B,2026-07-28T16:10:10.186464,14.91693314,.00085327,97.7508,109.7687,79.6570,280.5610,0,U,69870,999,318,.32124363E-3,.3178E-4,0
PELICAN-11,2026-156C,2026-07-28T12:56:26.110176,14.91711835,.00074551,97.7541,109.6499,83.9662,276.2406,0,U,69871,999,297,.90181409E-4,.852E-5,0
TOM-1,2026-156D,2026-07-28T22:56:04.997760,14.90730602,.00047607,97.7504,110.0165,53.1801,306.9854,0,U,69872,999,322,.11779697E-3,.1102E-4,0
TRANSPORTER-17 OBJECT E,2026-156E,2026-07-28T16:11:39.130080,14.91591201,.00074202,97.7542,109.7798,80.3704,279.8352,0,U,69873,999,318,.13437692E-3,.1293E-4,0
