OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
USA 164 (MILSTAR-2 3),2002-001A,2026-08-30T12:55:54.177600,1.00274114,.00979834,11.2682,21.4327,9.9552,160.2688,0,U,27168,999,3370,0,.103E-5,0
INTELSAT 904 (IS-904),2002-007A,2026-08-29T19:34:57.712800,1.00269904,.00032265,7.0969,68.2694,79.4691,92.5179,0,U,27380,999,5250,0,-.221E-5,0
AQUA,2002-022A,2026-08-30T13:51:35.124768,14.62184432,.00017969,98.4360,213.3766,79.6200,345.1098,0,U,27424,999,29414,.13103889E-3,.61E-5,0
DIRECTV 5 (TEMPO 1),2002-023A,2026-08-30T12:46:24.028320,1.00271953,.00033974,5.0604,74.3480,97.5357,248.3521,0,U,27426,999,8886,0,-.53E-6,0
INTELSAT 905 (IS-905),2002-027A,2026-08-30T13:39:00.247968,1.00272177,.00031067,6.9332,68.8709,111.2072,226.2510,0,U,27438,999,5210,0,.98E-6,0
GALAXY 3C (G-3C),2002-030A,2026-08-30T13:15:12.366144,1.00271669,.00015378,3.9233,77.0204,46.5999,319.0785,0,U,27445,999,4724,0,-.149E-5,0
COSMOS 2390,2002-036A,2026-08-30T15:20:03.723936,12.44625027,.00267198,82.4847,298.4065,95.7479,264.6649,0,U,27464,999,9693,.20280797E-3,.39E-6,0
COSMOS 2391,2002-036B,2026-08-30T15:16:18.043680,12.44947690,.0027574,82.4836,294.9097,89.9073,270.5167,0,U,27465,999,9711,.1810132E-3,.36E-6,0
INTELSAT 906 (IS-906),2002-041A,2026-08-30T13:08:37.957056,1.00272598,.00025164,5.9858,71.9745,90.7296,77.3433,0,U,27513,999,8777,0,.17E-6,0
LATINSAT B,2002-058B,2026-08-30T13:34:17.778720,14.77103472,.00861265,64.5552,22.7302,255.4437,103.7102,0,U,27606,999,27308,.89720516E-4,.523E-5,0
SAUDISAT 1C (SO-50),2002-058C,2026-08-30T11:05:34.492128,14.83185683,.0072816,64.5505,259.1550,248.8417,110.4898,0,U,27607,999,27547,.10916269E-3,.778E-5,0
LATINSAT A,2002-058H,2026-08-30T14:40:38.261280,14.85580937,.00486758,64.5532,90.4913,236.6474,122.9970,0,U,27612,999,27868,.77475312E-4,.53E-5,0
