OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SEASAT 1,1978-064A,2026-07-28T12:47:01.052448,14.46266598,.00010622,108.0168,61.0847,277.1406,82.9619,0,U,10967,999,52687,.89225655E-4,.182E-5,0
SL-14 R/B,1979-011B,2026-07-28T18:07:49.263456,14.92048794,.00146936,82.5265,322.7068,309.7737,50.2188,0,U,11267,999,54981,.49177808E-4,.525E-5,0
SL-8 R/B,1979-089B,2026-07-28T11:19:41.215584,14.42418591,.00164992,74.0677,190.4302,322.7542,37.2469,0,U,11574,999,45640,.61085777E-4,.176E-5,0
SL-14 R/B,1980-005B,2026-07-28T20:40:38.769312,14.91061739,.00170436,82.5153,173.3090,55.9827,304.3008,0,U,11672,999,49752,.53593348E-4,.557E-5,0
SL-8 R/B,1981-003B,2026-07-28T08:54:19.300608,15.15624842,.02476499,82.9382,159.4775,47.8534,314.3449,0,U,12139,999,33595,.64699221E-3,.27392E-3,0
SL-3 R/B,1981-046B,2026-07-28T21:48:10.342656,15.45048913,.00158633,81.2316,119.7802,244.0249,115.9362,0,U,12465,999,46021,.25781553E-3,.12265E-3,0
SL-3 R/B,1981-103B,2026-07-28T22:05:39.123744,15.22579253,.00129891,81.1561,47.5867,165.1074,195.0543,0,U,12904,999,99471,.1731044E-3,.4053E-4,0
SL-3 R/B,1982-013B,2026-07-28T21:05:54.356640,15.23049741,.00227359,81.1751,355.1072,64.4534,295.9046,0,U,13068,999,42583,.18539578E-3,.4422E-4,0
SL-3 R/B,1982-039B,2026-07-28T21:30:53.175456,15.10754024,.00297452,81.1514,52.9046,212.9178,147.0196,0,U,13154,999,40295,.14306698E-3,.242E-4,0
SL-3 R/B,1982-079B,2026-07-28T22:50:51.323424,15.26130602,.00245163,81.1447,26.0675,48.7709,311.5632,0,U,13403,999,39923,.2045801E-3,.5352E-4,0
SL-14 R/B,1982-092B,2026-07-28T10:29:29.570784,14.86773822,.00200118,82.5680,9.6974,189.8967,200.2611,0,U,13553,999,34984,.50526258E-4,.476E-5,0
SL-3 R/B,1983-010B,2026-07-28T21:34:21.662112,15.50236469,.0012709,81.1002,188.5515,269.5678,90.4113,0,U,13819,999,37979,.25977631E-3,.14763E-3,0
SL-3 R/B,1983-075B,2026-07-28T22:56:44.130912,15.41229468,.00223029,97.6106,220.1899,84.5394,275.8395,0,U,14208,999,35189,.28593971E-3,.11898E-3,0
COSMOS 1536,1984-013A,2026-07-28T18:07:57.648576,15.25494013,.00150238,82.5471,327.4308,142.1171,218.1128,0,U,14699,999,29411,.27241637E-3,.6952E-4,0
SL-14 R/B,1984-027B,2026-07-28T16:36:37.696608,14.86086742,.00167742,82.5423,112.7975,222.9569,137.0338,0,U,14820,999,26857,.40216543E-4,.377E-5,0
SL-8 R/B,1985-006B,2026-07-28T22:07:13.153728,14.37851359,.00191587,74.0468,1.2596,242.5133,286.7655,0,U,15483,999,17432,.83464916E-4,.226E-5,0
